"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"123",0.985436893203884,0.984025559105431,0.977307110438729,0.969981238273921,0.974481658692185,0.994269340974212,0.978371501272265,0.988056460369164,0.98552036199095,0.99334995843724
"124",0.99625468164794,0.995359628770302,0.996533795493934,0.997218358831711,0.996499416569428,0.995934959349594,0.991166077738516,0.992088607594937,0.995708154506438,0.991730279898219
"125",0.283018867924528,0.305019305019305,0.668803418803419,0.747967479674797,0.712074303405573,0.664900662251656,0.707233065442021,0.68200408997955,0.721327014218009,0.659037095501184
"126",0.221238938053097,0.981481481481482,0.978571428571429,0.988165680473373,0.980952380952381,0.99163179916318,0.981617647058823,0.993527508090615,0.983516483516483,0.984536082474227
"127",0.833333333333333,0.935185185185185,0.920731707317073,0.925373134328358,0.906779661016949,0.9419795221843,0.937685459940653,0.943786982248521,0.943589743589744,0.959488272921109
"128",0.98385761589404,0.98544474393531,0.987187565637471,0.993080168776371,0.991827122870204,0.993432835820895,0.996262248711991,0.996428571428571,0.996534493874919,0.999277652370203
"129",0.975985382406682,0.969230769230769,0.807606263982103,0.965753424657534,0.865929106921901,0.990697674418605,0.9855272226051,0.888666047057673,0.882643688216254,0.806318681318681
"130",0.81965734896303,0.959558823529412,0.921993499458288,0.951727401798391,0.94019471488178,0.975149957155099,0.949695525549378,0.867454622203461,0.949713277459197,0.951520912547528
"131",0.891350210970464,0.96,0.983394833948339,0.991097922848665,0.981905910735826,0.820020855057351,0.991949910554562,0.993576017130621,0.996400287976962,0.988173455978975
"132",0.996869409660107,0.999693533558075,0.999768303985171,0.999812769144355,1,0.999866131191432,0.999880753637014,1,1,0.997518610421836
"133",0.513684210526316,0.614366729678639,0.0558267236119585,1,0.583636363636364,0.837469975980785,0.962264150943396,0.962025316455696,0.977011494252874,0.935897435897436
"134",0.0983606557377049,0.236263736263736,0.222680412371134,0.243243243243243,0.236514522821577,0.947368421052632,0.918918918918919,0.923076923076923,0.909090909090909,0.923076923076923
"135",0.953658536585366,0.914956011730205,0.9543429844098,0.951152073732719,0.969230769230769,0.928232502965599,0.970819304152638,0.978090766823161,0.982644206227667,0.987896494156928
"136",0.993006993006993,0.986870897155361,0.984802431610942,0.979905437352246,0.994858611825193,0.989637305699482,0.992818671454219,0.986639946559786,0.990990990990991,0.995786516853933
"137",0.975369458128079,0.981424148606811,0.988558352402746,0.984962406015038,0.966273187183811,0.977483443708609,0.97816091954023,0.992273730684327,0.992740471869328,0.991647331786543
"138",0.992779783393502,1,0.994764397905759,0.997206703910615,0.988385598141696,0.990909090909091,0.991142604074402,0.992069785884219,0.990035587188612,0.995433789954338
"139",0.329918032786885,0.648351648351648,0.657731958762887,0.670731707317073,0.658367911479945,0.116579770594369,0.689203925845147,0.65272373540856,0.712825278810409,0.727865796831314
"140",0.164210526315789,0.982142857142857,0.972222222222222,0.994047619047619,0.217272727272727,0.991304347826087,0.992452830188679,0.980830670926518,0.983286908077994,0.0146038172353962
